trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 0.9999500004166653}",20,0,-174.17371340940775,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",1
2,False,"{'a': 0.01, 'e': 0.9998000066665778}",35,0,-110.23017267761274,"{0: 25, 1: 1, 2: 7, 3: 1, 4: 1}",0
3,False,"{'a': 0.01, 'e': 0.9995500337489875}",30,0,-139.59037006950356,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",1
4,False,"{'a': 0.01, 'e': 0.9992001066609779}",30,0,-279.04803456608795,"{0: 13, 1: 4, 2: 7, 3: 2, 4: 4}",0
5,False,"{'a': 0.01, 'e': 0.9987502603949663}",20,0,-89.55653493240337,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.9982005399352042}",20,0,-155.01419291561461,"{0: 9, 1: 1, 2: 6, 3: 3, 4: 1}",0
7,False,"{'a': 0.01, 'e': 0.9975510002532796}",20,0,-230.84594105049712,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
8,False,"{'a': 0.01, 'e': 0.9968017063026194}",25,0,-131.83844687168423,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
9,False,"{'a': 0.01, 'e': 0.9959527330119943}",30,0,-194.91652520009097,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
10,False,"{'a': 0.01, 'e': 0.9950041652780257}",30,0,-161.74904244851527,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
11,False,"{'a': 0.01, 'e': 0.9939560979566968}",25,0,-41.88146807892451,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
12,False,"{'a': 0.01, 'e': 0.9928086358538663}",35,0,-193.29035246692348,"{0: 20, 1: 4, 2: 7, 3: 2, 4: 2}",0
13,False,"{'a': 0.01, 'e': 0.9915618937147881}",30,0,-249.88384502756074,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
14,False,"{'a': 0.01, 'e': 0.9902159962126371}",20,0,-181.66102996812418,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
15,False,"{'a': 0.01, 'e': 0.9887710779360422}",25,0,-120.96949779769731,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
16,False,"{'a': 0.01, 'e': 0.9872272833756269}",20,0,-89.33336074021517,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
17,False,"{'a': 0.01, 'e': 0.9855847669095608}",20,0,-96.24535183956863,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
18,False,"{'a': 0.01, 'e': 0.9838436927881214}",20,0,-94.23011075356017,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
19,False,"{'a': 0.01, 'e': 0.9820042351172703}",30,16,-33.11586434473526,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
20,False,"{'a': 0.01, 'e': 0.9800665778412416}",25,0,-139.09403781408767,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
21,False,"{'a': 0.01, 'e': 0.9780309147241483}",20,0,-85.44065322697686,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
22,False,"{'a': 0.01, 'e': 0.9758974493306055}",25,0,-133.64395486044438,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
23,False,"{'a': 0.01, 'e': 0.9736663950053749}",25,0,-104.32180843114955,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
24,False,"{'a': 0.01, 'e': 0.9713379748520297}",20,0,-134.52814198755183,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
25,False,"{'a': 0.01, 'e': 0.9689124217106447}",25,0,-46.64841119926326,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
26,False,"{'a': 0.01, 'e': 0.9663899781345132}",20,0,-89.59498267856793,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
27,False,"{'a': 0.01, 'e': 0.9637708963658905}",25,0,-127.69538579243311,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
28,False,"{'a': 0.01, 'e': 0.9610554383107709}",35,13,-117.12492463141722,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 2}",1
29,False,"{'a': 0.01, 'e': 0.9582438755126972}",35,16,-107.3239062372513,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 1}",1
30,False,"{'a': 0.01, 'e': 0.955336489125606}",30,0,-115.02618967686429,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
31,False,"{'a': 0.01, 'e': 0.9523335698857134}",25,3,-99.37745870851126,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 2}",1
32,False,"{'a': 0.01, 'e': 0.9492354180824408}",25,0,-77.74027272688639,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
33,False,"{'a': 0.01, 'e': 0.946042343528387}",20,0,-225.28740135124278,"{0: 7, 1: 5, 2: 3, 3: 1, 4: 4}",0
34,False,"{'a': 0.01, 'e': 0.9427546655283462}",25,8,-51.11505525350337,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
35,False,"{'a': 0.01, 'e': 0.9393727128473789}",20,0,-75.01695095879471,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
36,False,"{'a': 0.01, 'e': 0.9358968236779348}",20,0,-62.77838301282731,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
37,False,"{'a': 0.01, 'e': 0.9323273456060345}",25,0,-157.26913231563208,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
38,False,"{'a': 0.01, 'e': 0.9286646355765102}",25,0,-185.7127689488627,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
39,False,"{'a': 0.01, 'e': 0.9249090598573131}",20,0,-146.8134300502765,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
40,False,"{'a': 0.01, 'e': 0.9210609940028851}",30,0,-189.5700992554945,"{0: 18, 1: 1, 2: 8, 3: 0, 4: 3}",0
41,False,"{'a': 0.01, 'e': 0.9171208228166051}",20,0,-106.76280466858216,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
42,False,"{'a': 0.01, 'e': 0.9130889403123083}",25,0,-108.3633957569966,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
43,False,"{'a': 0.01, 'e': 0.9089657496748851}",20,0,-59.57728308271589,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
44,False,"{'a': 0.01, 'e': 0.9047516632199635}",25,0,-76.9927240964317,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
45,False,"{'a': 0.01, 'e': 0.9004471023526769}",20,0,-84.37119999973174,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
46,False,"{'a': 0.01, 'e': 0.8960524975255253}",20,0,-131.06652220497756,"{0: 9, 1: 5, 2: 2, 3: 3, 4: 1}",0
47,False,"{'a': 0.01, 'e': 0.8915682881953289}",25,0,-123.19648796777928,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
48,False,"{'a': 0.01, 'e': 0.8869949227792842}",30,0,-33.63789930527864,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
49,False,"{'a': 0.01, 'e': 0.8823328586101216}",20,0,-41.61211924860311,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
50,False,"{'a': 0.01, 'e': 0.8775825618903728}",25,0,-79.98742912603818,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
51,False,"{'a': 0.01, 'e': 0.8727445076457513}",25,0,-129.66135925153966,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
52,False,"{'a': 0.01, 'e': 0.8678191796776499}",20,0,-76.74155284365952,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
53,False,"{'a': 0.01, 'e': 0.862807070514761}",20,0,-212.7735850138544,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
54,False,"{'a': 0.01, 'e': 0.8577086813638242}",20,0,-108.25775956439031,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
55,False,"{'a': 0.01, 'e': 0.8525245220595057}",25,0,-116.52937882338412,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
56,False,"{'a': 0.01, 'e': 0.8472551110134161}",20,0,-136.80554594527112,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
57,False,"{'a': 0.01, 'e': 0.8419009751622687}",25,17,17.751668469600016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.01, 'e': 0.8364626499151869}",25,0,-83.25796883609388,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.8309406791001634}",35,11,-73.42251284962906,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 1}",1
60,False,"{'a': 0.01, 'e': 0.8253356149096783}",20,0,-68.79151449964462,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
61,False,"{'a': 0.01, 'e': 0.8196480178454795}",20,0,-30.966200338963464,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
62,False,"{'a': 0.01, 'e': 0.8138784566625339}",20,0,-130.64439045171898,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
63,False,"{'a': 0.01, 'e': 0.8080275083121519}",20,7,-39.57196543602131,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
64,False,"{'a': 0.01, 'e': 0.8020957578842927}",20,0,-129.3636593333657,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
65,False,"{'a': 0.01, 'e': 0.7960837985490559}",20,1,-77.7895336983881,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 2}",1
66,False,"{'a': 0.01, 'e': 0.7899922314973651}",25,12,-63.271609575868936,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
67,False,"{'a': 0.01, 'e': 0.7838216658808492}",30,0,-67.18719757398284,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
68,False,"{'a': 0.01, 'e': 0.7775727187509279}",25,10,-72.97071068912764,"{0: 9, 1: 3, 2: 1, 3: 1, 4: 1}",1
69,False,"{'a': 0.01, 'e': 0.7712460149971065}",20,14,-12.183219987459593,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
70,False,"{'a': 0.01, 'e': 0.7648421872844884}",25,11,-21.12507836380537,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
71,False,"{'a': 0.01, 'e': 0.7583618759905082}",25,0,-130.21820324917417,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
72,False,"{'a': 0.01, 'e': 0.751805729140895}",20,0,-102.48110547220085,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
73,False,"{'a': 0.01, 'e': 0.7451744023448704}",25,9,-5.106326537559212,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.7384685587295879}",20,0,-133.4688352098242,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
75,False,"{'a': 0.01, 'e': 0.7316888688738209}",25,0,-194.20746385325543,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 4}",0
76,False,"{'a': 0.01, 'e': 0.7248360107409052}",25,0,-97.3121233063277,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
77,False,"{'a': 0.01, 'e': 0.7179106696109434}",35,1,-42.3584066735835,"{0: 26, 1: 0, 2: 8, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.7109135380122773}",20,0,-43.18774028001885,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
79,False,"{'a': 0.01, 'e': 0.7038453156522362}",30,0,-106.01862994635347,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",1
80,False,"{'a': 0.01, 'e': 0.6967067093471655}",20,0,-69.6152164592451,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
81,False,"{'a': 0.01, 'e': 0.6894984329517471}",20,0,-22.102900564323196,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
82,False,"{'a': 0.01, 'e': 0.6822212072876136}",20,0,-150.8691700888654,"{0: 9, 1: 2, 2: 5, 3: 3, 4: 1}",0
83,False,"{'a': 0.01, 'e': 0.6748757600712672}",20,7,-11.589873865908517,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
84,False,"{'a': 0.01, 'e': 0.6674628258413082}",20,0,-87.34599165734835,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
85,False,"{'a': 0.01, 'e': 0.6599831458849822}",20,0,-26.96221702225019,"{0: 15, 1: 4, 2: 0, 3: 1, 4: 0}",0
86,False,"{'a': 0.01, 'e': 0.6524374681640519}",25,0,-64.99476641302923,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
87,False,"{'a': 0.01, 'e': 0.6448265472400012}",30,0,-100.48695672800176,"{0: 19, 1: 5, 2: 2, 3: 4, 4: 0}",0
88,False,"{'a': 0.01, 'e': 0.6371511441985802}",30,16,-4.588063083534838,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
89,False,"{'a': 0.01, 'e': 0.6294120265736969}",20,13,13.427903167801688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.6216099682706645}",35,21,-20.18451649042997,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.6137457494888116}",20,0,-28.709694114652976,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
92,False,"{'a': 0.01, 'e': 0.6058201566434629}",25,14,-68.36698103511326,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 1}",1
93,False,"{'a': 0.01, 'e': 0.5978339822872982}",25,0,12.762765458973462,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.5897880250310983}",20,6,-19.575421893568457,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
95,False,"{'a': 0.01, 'e': 0.5816830894638835}",30,0,-58.25296281361646,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
96,False,"{'a': 0.01, 'e': 0.5735199860724567}",20,0,0.4642207957045308,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
97,False,"{'a': 0.01, 'e': 0.5652995311603544}",20,0,-92.3669527878614,"{0: 15, 1: 0, 2: 1, 3: 3, 4: 1}",0
98,False,"{'a': 0.01, 'e': 0.5570225467662173}",30,11,-34.82338729175724,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.5486898605815876}",20,0,-20.035130892771285,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
100,False,"{'a': 0.01, 'e': 0.5403023058681398}",20,0,-9.322959563740799,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
101,False,"{'a': 0.01, 'e': 0.5318607213743555}",20,11,10.323871146107463,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.01, 'e': 0.5233659512516496}",20,14,-2.69947316632983,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.01, 'e': 0.5148188449699553}",20,16,8.376529550299301,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.5062202572327784}",25,15,-15.540256976983441,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.497571047891727}",25,4,-41.1066225815724,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
106,False,"{'a': 0.01, 'e': 0.48887208186052755}",25,6,-2.326249031129161,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
107,False,"{'a': 0.01, 'e': 0.48012422902853413}",30,5,16.241455504736006,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.47132836417373997}",30,20,6.534716279492274,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.01, 'e': 0.4624853668753008}",25,19,4.422625436991115,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.4535961214255773}",25,0,10.266644807038906,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
111,False,"{'a': 0.01, 'e': 0.44466151674170673}",20,8,-11.241412907757306,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.43568244627671204}",20,0,-13.303648604532226,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
113,False,"{'a': 0.01, 'e': 0.42665980793015723}",25,0,-85.35583746666497,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
114,False,"{'a': 0.01, 'e': 0.41759450395835795}",20,8,-53.42557562048149,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
115,False,"{'a': 0.01, 'e': 0.40848744088415717}",25,3,-55.181289339863305,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
